trial,task,gait,Force CV,Cost of Transport,Average CSI,Time of Completion
1,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6197237016575504,1.28406936532962,0.1312736993993464,28.654166666666665
2,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.635513274639351,1.322119257202002,0.1313365100975829,28.25
3,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6408999994085671,1.2810118281223923,0.13126061725440333,28.1125
4,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6456739659122681,1.2877664530355983,0.131271988724027,28.879166666666666
5,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6358165368179173,1.230229115005612,0.13159824861646302,28.841666666666665
6,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.5918526437551732,1.246832973810595,0.13319508348995637,29.675
7,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6737789165488457,1.2200169006145534,0.13203147770330417,28.591666666666665
8,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6495383704922515,1.287156944116921,0.1330782694551768,28.566666666666666
9,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6017429750477764,1.2132723357597752,0.13254935514839072,30.716666666666665
10,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.626420769256771,1.258113501602162,0.13199798493079817,29.266666666666666
11,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6556827575462556,1.2308153984333223,0.1326263800116325,28.683333333333334
12,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6224403441829303,1.2551703036256494,0.13338077677860194,29.725
13,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6765773554162736,1.2607465437297032,0.1319386770218516,28.558333333333334
14,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6474770378005856,1.259485993791574,0.13236374320553454,28.3625
15,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6606163723284628,1.283443104333113,0.13208641438307617,28.7375
16,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6286442435549248,1.2439760528798416,0.13199325581905744,29.275
17,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.6012321250951392,1.3188809022439838,0.1306571388538707,27.45
18,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.5983414911528149,1.2802606386523467,0.1312352914032678,27.783333333333335
19,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.640039884526478,1.3147228240594522,0.13024897807507463,27.6
20,HIGH-FRICTION RAMP-STAIRS,SIDEWINDING,0.5990865610694323,1.3198830572810774,0.1296074608658091,28.1125

1,RUBBLE,UNDULATION,0.23725929750512567,1.8687925037770752,0.12135972774271307,8.001807800134701,1,Success
2,RUBBLE,UNDULATION,0.30270844577197514,2.0030150501232065,0.12609020918759892,8.003758731523833,1,Success
3,RUBBLE,UNDULATION,0.2910529453795313,2.003387536665832,0.11779619094731901,8.002027865179537,1,Success
4,RUBBLE,UNDULATION,0.35044351155501774,1.9930452390802986,0.12015286445550737,8.001103620906854,1,Success
5,RUBBLE,UNDULATION,0.2974799496859723,1.9203637988999671,0.12354418020782545,8.000384834969143,1,Success
6,RUBBLE,UNDULATION,0.3615529289764248,2.060497078659026,0.1154201620929903,6.492083204825821,0,Flipped
7,RUBBLE,UNDULATION,0.400755107648507,2.1732181637913115,0.11179962013295297,0.4730352594123044,0,Flipped
8,RUBBLE,UNDULATION,0.31061005146332116,2.074790097501022,0.12142138479831933,8.004017072096039,1,Success
9,RUBBLE,UNDULATION,0.28256492602686545,1.8503657473653847,0.1268867705903283,8.00200549145335,1,Success
10,RUBBLE,UNDULATION,0.26026318934935805,2.018520809489004,0.1170310505476047,8.001215439869824,1,Success
11,RUBBLE,UNDULATION,0.2724086751151167,1.9541809639660388,0.12321751355693812,4.777728957774569,0,Flipped
12,RUBBLE,UNDULATION,0.26260639836126665,1.758991445592752,0.1330460039351632,8.000120203701693,1,Success
13,RUBBLE,UNDULATION,0.3728753782418728,1.9974142419328655,0.11107711887222449,5.609101924669657,0,Flipped
14,RUBBLE,UNDULATION,0.285643256251239,2.105474495872861,0.12021651560927517,8.001638705358824,1,Success
15,RUBBLE,UNDULATION,0.28345597278641754,2.001828071306082,0.1267601133289412,8.003160149754907,1,Success
16,RUBBLE,UNDULATION,0.27360902019093014,2.0697381126565166,0.10883675909582602,2.520408598441418,0,Flipped
17,RUBBLE,UNDULATION,0.2980790420127846,2.0142479009383254,0.12426035502959719,8.003560171146505,1,Success
18,RUBBLE,UNDULATION,0.28721769608336534,1.8951535879537522,0.12345324274473547,8.002132737803702,1,Success
19,RUBBLE,UNDULATION,0.3128906754452556,1.9829155295849752,0.1236002365938617,6.114594808742705,0,Flipped
20,RUBBLE,UNDULATION,0.36298565447096537,2.193755114949915,0.11483321361002115,8.00140670492948,1,Success

1,RUBBLE,SIDEWINDING,0.5803677291753818,1.5007668306811095,0.11124847113905495,5.600233850461417,0,Stuck
2,RUBBLE,SIDEWINDING,0.5457885358978908,1.6269687121889986,0.10710808179162608,0.49055618789347744,0,Stuck
3,RUBBLE,SIDEWINDING,0.5914485469843423,1.5898028254532248,0.09946861789722142,1.661949236496211,0,Stuck
4,RUBBLE,SIDEWINDING,0.5545276446658148,1.7928737922486122,0.10549815027428038,8.0017092921771,1,Success
5,RUBBLE,SIDEWINDING,0.4665155249395427,1.8181505471650077,0.10657748049052299,1.0354945912466054,0,Stuck
6,RUBBLE,SIDEWINDING,0.6448340716154528,1.769745897496339,0.11454405725402339,0.7333908668944673,0,Stuck
7,RUBBLE,SIDEWINDING,0.6092667312138381,1.6040644241862596,0.11034091028622117,4.133242113526813,0,Stuck
8,RUBBLE,SIDEWINDING,0.5647353968107942,1.80878495510847,0.10952256887904495,0.7912078085522181,0,Stuck
9,RUBBLE,SIDEWINDING,0.44287512131361356,1.512984887278248,0.11288694261253128,2.6079181668487426,0,Stuck
10,RUBBLE,SIDEWINDING,0.5318000734486324,1.6481044126705824,0.10795635899370457,3.511956300921505,0,Stuck
11,RUBBLE,SIDEWINDING,0.5322947349268136,1.5570708208934136,0.10977123837701275,3.5397061354010336,0,Stuck
12,RUBBLE,SIDEWINDING,0.5288730618554472,1.595104877365433,0.10563373526337351,8.004086301983396,1,Success
13,RUBBLE,SIDEWINDING,0.5201125363389735,1.5821341984763428,0.10535392409997417,5.665685545822001,0,Stuck
14,RUBBLE,SIDEWINDING,0.44080333676912914,1.4110328060997024,0.10771971997301769,8.002828591235383,1,Success
15,RUBBLE,SIDEWINDING,0.5071792536726129,1.6643582526957625,0.10374738406775881,8.001270385748295,1,Success
16,RUBBLE,SIDEWINDING,0.6054024323509012,1.5532551158751187,0.09499639905346607,0.41966486236196747,0,Stuck
17,RUBBLE,SIDEWINDING,0.78946510632776,1.9122154827217015,0.10134955225135736,2.7408923535889205,0,Stuck
18,RUBBLE,SIDEWINDING,0.5274744498971529,1.546614354402644,0.10920065172312163,8.001810935027743,1,Success
19,RUBBLE,SIDEWINDING,0.4780886923891244,1.599190803821937,0.10301946115900176,8.001142032014567,1,Success
20,RUBBLE,SIDEWINDING,0.5676568904840208,1.5377684376124494,0.09859467455621324,4.197050125957795,0,Stuck

